it	post	likelihood	prior	r0	a	p	
121200	-403.036042651997	-399.523584472412	-3.51245817958489	0.290452638417634	0.310456105927003	0.27351700434198	
121300	-401.588835023521	-398.084206211029	-3.50462881249175	0.282759892735782	0.262790242303166	0.263844030511249	
121400	-401.998711972884	-398.498996266888	-3.49971570599661	0.278082929868403	0.147749740770089	0.252136469536648	
121500	-404.169269347665	-400.685311317808	-3.48395802985771	0.262366748703795	0.116322788130495	0.237770465273598	
121600	-402.812648018872	-399.350040888627	-3.46260713024532	0.240192733993906	0.422082942724225	0.240152234847327	
121700	-401.797963688552	-398.323290728165	-3.47467296038698	0.252565966416303	0.341575107979591	0.244884417572494	
121800	-402.023759767668	-398.504651921352	-3.5191078463159	0.297399930330146	0.191984263435009	0.270199172981303	
121900	-402.60343527428	-399.127778436908	-3.47565683737149	0.25387533922695	0.227099954127332	0.23810399365657	
122000	-402.69908285477	-399.23000922497	-3.46907362979926	0.246624393016253	0.43025819789618	0.24629191997818	
122100	-401.697100637461	-398.219217406221	-3.47788323123994	0.255768608972583	0.343801125255416	0.24771887009182	
122200	-401.441889275582	-397.958117710537	-3.48377156504452	0.261856726370905	0.279718599631454	0.248199465870952	
122300	-402.24159573696	-398.764770348773	-3.47682538818743	0.254507304076259	0.398612070176753	0.250661029485661	
122400	-401.352245910732	-397.854418220095	-3.49782769063738	0.27607076457717	0.2160091949394	0.255201371368884	
122500	-401.63008572777	-398.124134112973	-3.5059516147974	0.284289664635589	0.166327365813774	0.258233044910562	
122600	-401.969691029241	-398.498166576764	-3.47152445247743	0.249440551018496	0.334746250230821	0.241783831819553	
122700	-402.202195405036	-398.728957544546	-3.47323786049034	0.250931865545144	0.395567629230206	0.247409522695968	
122800	-402.494978265422	-398.972805286129	-3.52217297929304	0.300411276389068	0.218209397257308	0.274431180646075	
122900	-401.338078705015	-397.837208775021	-3.50086992999437	0.279106012899583	0.219221758074125	0.257831628428722	
123000	-405.709717333441	-402.206045181468	-3.50367215197332	0.281219824720328	0.430975881987249	0.275459434350229	
123100	-401.668008094075	-398.188324060973	-3.47968403310209	0.257566624749606	0.344610549393107	0.249275334335261	
123200	-403.507661371604	-400.020079518938	-3.48758185266611	0.265982649680382	0.122944529773665	0.24103644315665	
123300	-402.144525125806	-398.675599458917	-3.4689256668889	0.246744619105166	0.362607662635852	0.241482381237692	
123400	-402.933097403646	-399.442334671125	-3.49076273252059	0.269151880564323	0.132080095051791	0.24411319259578	
123500	-402.960238194888	-399.455148427432	-3.50508976745557	0.282977392487383	0.343146840133707	0.270013551848806	
123600	-401.739250407234	-398.226902602756	-3.51234780447741	0.29069793217831	0.158900031703521	0.262690904223178	
123700	-402.070630203617	-398.566468288132	-3.50416191548489	0.282550796177394	0.132282356172803	0.254579135283933	
123800	-402.571484820297	-399.057868475902	-3.51361634439488	0.292054052287868	0.0879385106731178	0.25892322552931	
123900	-401.655022629895	-398.154217955899	-3.50080467399553	0.279134930987067	0.170948418974874	0.254521475542241	
124000	-401.386651275155	-397.900766458562	-3.48588481659283	0.263988671871058	0.272953667514955	0.249464303893542	
124100	-402.020456188749	-398.528554699944	-3.49190148880563	0.270227643298141	0.173331652488562	0.247666151091605	
124200	-402.527774974666	-399.055116953141	-3.47265802152519	0.250254078731097	0.419598997943106	0.248607560481304	
