it	post	likelihood	prior	r0	a	p	
167200	-286.243652564063	-282.95097085207	-3.29268171199391	0.0677279273513686	0.828270299336874	0.103441526019969	
167300	-284.421655846022	-281.116825929982	-3.30482991603935	0.0813118120376003	0.631581792491489	0.109034942629495	
167400	-284.365729784325	-281.060507430037	-3.30522235428828	0.0817857229150813	0.618547520320864	0.108800595860943	
167500	-285.699909298321	-282.382618979847	-3.31729031847441	0.0950538862403464	0.3775727838045	0.109521291782715	
167600	-285.385924051508	-282.086872681922	-3.29905136958655	0.074647218026219	0.759015857754277	0.108584186629241	
167700	-286.960221722259	-283.668352976371	-3.29186874588793	0.0680759571958315	0.673670912743548	0.0945573191439701	
167800	-285.002524725593	-281.70381718083	-3.29870754476314	0.0752835160307568	0.616506696422586	0.100521650987166	
167900	-286.115100570659	-282.792985274789	-3.32211529587015	0.099792210860176	0.399864679924214	0.116020114751109	
168000	-284.288361015553	-280.983582001414	-3.30477901413871	0.0814530243724566	0.600393798691222	0.107247809522496	
168100	-285.346329158235	-282.036798647797	-3.30953051043823	0.0870623190607857	0.434641272481533	0.103989843592923	
168200	-284.715481180802	-281.416142005299	-3.2993391755032	0.0758063760958593	0.633904284355232	0.102218917436714	
168300	-284.948605327144	-281.645985814007	-3.30261951313671	0.0796302419155817	0.541413893876599	0.101482449337086	
168400	-285.633296116392	-282.338146385641	-3.29514973075143	0.0714333834964763	0.662226706836374	0.098283566549755	
168500	-284.368336644525	-281.064286948003	-3.30404969652239	0.0805385864246617	0.630473456857728	0.1079915765151	
168600	-285.852512577772	-282.540055568208	-3.31245700956444	0.089058002140371	0.612434686371127	0.11741474157904	
168700	-285.94286701066	-282.637699960499	-3.30516705016123	0.0826105397194604	0.454507259139793	0.100050259906924	
168800	-285.212551348052	-281.895684400675	-3.31686694737629	0.094231141982598	0.471631041169169	0.114328892279699	
168900	-284.684654753597	-281.371757949977	-3.31289680362032	0.0902121213357875	0.481882991152818	0.110371176302332	
169000	-284.290673752226	-280.985819156535	-3.30485459569104	0.0815202219784239	0.601788586447949	0.107417767897546	
169100	-284.89153354487	-281.591865263563	-3.29966828130659	0.075558985164387	0.719120288058186	0.107207585519454	
169200	-284.508049776769	-281.201194612459	-3.30685516431028	0.0834357302542755	0.615760969417172	0.110678705741377	
169300	-285.165256662891	-281.849045525862	-3.31621113702928	0.0934933017380515	0.488714454974982	0.114567364321005	
169400	-284.686211091481	-281.381990026458	-3.30422106502322	0.0812601690925637	0.536147317802536	0.103130757203096	
169500	-287.160114310906	-283.850757999224	-3.30935631168144	0.085346716530619	0.705119699356149	0.119131032598539	
169600	-284.413090982847	-281.108627943924	-3.30446303892305	0.0813619528431425	0.561686724284666	0.104770424216284	
169700	-284.817637124458	-281.517705253578	-3.29993187088	0.0758811206649969	0.710932347876954	0.107107840114641	
