it	post	likelihood	prior	r0	a	p	
23500	-111.197203573683	-107.722405248636	-3.47479832504704	0.253274607947104	0.00426382971927541	0.223985206897097	
23600	-109.800766649051	-106.358579914188	-3.44218673486293	0.22063965748065	0.0684853028971703	0.201550318359205	
23700	-110.008447572817	-106.567106460622	-3.44134111219494	0.219777622539558	0.0892899285070596	0.201962370379544	
23800	-111.724008220863	-108.259711547536	-3.46429667332706	0.242739918706947	0.0813983063679185	0.22009116879252	
23900	-109.444888553647	-105.997416139659	-3.44747241398826	0.225948328208186	0.0095872974023225	0.202736264996931	
24000	-111.680042907444	-108.254834786329	-3.42520812111531	0.203495786990978	0.194271936011501	0.194079219982525	
24100	-110.503063197023	-107.043417585925	-3.45964561109781	0.23810531680473	0.0577374997083093	0.21504462945937	
24200	-111.960458149391	-108.535571164635	-3.42488698475585	0.203145237015568	0.208864329918288	0.194588000617346	
24300	-110.077795710015	-106.634004740278	-3.44379096973698	0.22222531606444	0.0916814853902902	0.204094898569743	
24400	-109.847220700834	-106.408111934504	-3.43910876632971	0.217584132179626	0.0141982489731167	0.196254097761879	
24500	-109.807785625544	-106.355921441466	-3.45186418407745	0.23032736180351	0.0513732911553232	0.208465217498032	
24600	-110.750853756932	-107.321039814479	-3.42981394245245	0.208286344967791	0.0281825688667597	0.189402576748603	
24700	-109.427438127351	-105.977611814292	-3.44982631305929	0.228301864378163	0.0128256181487811	0.204785166594475	
24800	-112.470494106278	-109.056563147758	-3.41393095852052	0.192237963406377	0.184048317256384	0.183871756380203	
24900	-110.486537144882	-107.054557019835	-3.4319801250471	0.210453153196731	0.02586755361408	0.19105613000801	
25000	-109.711342383612	-106.260369439009	-3.4509729446034	0.229438452180483	0.0466180741786958	0.207493510242051	
25100	-109.65179165091	-106.206392767433	-3.44539888347701	0.223862211005771	0.0510808624094352	0.203238775121076	
25200	-109.934169537426	-106.477024168559	-3.45714536886682	0.235614199358979	0.0388414961751551	0.212011288601497	
25300	-109.448835869843	-106.000467696024	-3.44836817381869	0.22684315974825	0.0166605625534431	0.203820434463097	
25400	-110.314344836888	-106.868917658469	-3.44542717841958	0.223850987544292	0.102532606106251	0.206020221174205	
25500	-111.287068098052	-107.840194936541	-3.44687316151159	0.225250637307772	0.140639969496988	0.209311947584891	
25600	-111.088073560533	-107.632179213933	-3.45589434659975	0.234322120416918	0.098590044234879	0.21431476932234	
25700	-110.66708798784	-107.237427524345	-3.42966046349456	0.208053133767107	0.129385879239999	0.194409819094497	
25800	-110.652236330778	-107.189896065732	-3.46234026504665	0.240803498281175	0.0512651280267166	0.216830570476457	
25900	-111.289354510999	-107.863197047058	-3.42615746394076	0.204629187136897	0.0304978856351223	0.186521380982396	
