it	post	likelihood	prior	r0	a	p	
135000	-68.1393585502018	-64.90172586749	-3.23763268271177	0.0104817387368538	1.06087867130999	0.0189144595026186	
135100	-68.2738819800259	-65.036137777166	-3.23774420285983	0.0113680070545533	0.98514664964758	0.0194776258522783	
135200	-68.3358065217157	-65.094800598147	-3.24100592356871	0.0104448285698882	1.34443064529922	0.0230271625993538	
135300	-68.9709619257117	-65.7262437913682	-3.24471813434355	0.00572630042210138	1.86912855217241	0.0191547821607828	
135400	-67.8128795498716	-64.5726068052283	-3.24027274464335	0.00867076024413193	1.41974351208199	0.0202681752650924	
135500	-67.8821676215993	-64.6415856716404	-3.24058194995891	0.00800412899814462	1.48688901818831	0.019702943705314	
135600	-70.7547168375681	-67.5148226771888	-3.23989416037933	0.0169180107675501	0.538984863064328	0.0219424665995499	
135700	-67.7850430754064	-64.5462743159839	-3.23876875942243	0.00952932525426234	1.24224055395469	0.0195381602277267	
135800	-67.8944842614461	-64.6537722639126	-3.2407119975335	0.00800649134442294	1.49545177055996	0.0198372609755093	
135900	-67.7526381083516	-64.5133968917835	-3.23924121656817	0.0092219902761289	1.30350297992125	0.0197702900119354	
136000	-69.4470083517299	-66.2057944980239	-3.24121385370605	0.0140171633008859	1.06518206954941	0.0252653626027291	
136100	-69.6492415876518	-66.4102601834151	-3.23898140423673	0.0150947640277437	0.687461127666833	0.0213649150146779	
136200	-71.6688243815226	-68.4281718850086	-3.24065249651407	0.0181769712269298	0.436325357598329	0.0222633152153389	
136300	-68.0738732449118	-64.8340282692243	-3.23984497568749	0.00739538795314645	1.47823959733367	0.0181052610184748	
136400	-68.4205854841081	-65.1787956858974	-3.24178979821069	0.00936486444436097	1.47657086302068	0.0228172771999711	
136500	-68.8165210248061	-65.5733813185164	-3.24313970628977	0.00576545200310564	1.78048465806067	0.0179453307045746	
136600	-68.6705495902185	-65.4280818361291	-3.24246775408941	0.00899406393058515	1.54596662060365	0.0231168097528463	
136700	-68.2024968971966	-64.962059752531	-3.24043714466558	0.0109215976018467	1.26427219102632	0.0227043534872857	
136800	-68.4947090412157	-65.2526441765288	-3.24206486468691	0.00914101465605282	1.50998171062682	0.0228519142293534	
136900	-68.2486244653277	-65.0065439329926	-3.24208053233516	0.00823330036364413	1.56994304182016	0.0215870289250122	
137000	-67.7818118943404	-64.5424903759778	-3.23932151836259	0.00870831662789069	1.34830082221896	0.0193052986969134	
137100	-69.7929949041243	-66.5513424532771	-3.24165245084719	0.0140546107385299	1.10219906640712	0.0259771573647197	
137200	-67.8886655787712	-64.6499107907246	-3.23875478804659	0.00854235303588294	1.31824192104403	0.0185296973144738	
